method,feature,importance,rank,outer_fold,inner_fold
Natural_Global,tcp.seq,0.12411825,13,5,4
Natural_Global,tcp.srcport,0.8833127,2,5,4
Natural_Global,udp.port,9.946185e-05,31,5,4
Natural_Global,udp.stream,0.28377736,9,5,4
Natural_Global,udp.time_delta,0.0014143065,27,5,4
Class_Balanced,arp.hw.size,0.007934589,26,5,4
Class_Balanced,arp.opcode,0.027220024,22,5,4
Class_Balanced,dns.qry.name,0.06458125,21,5,4
Class_Balanced,dns.qry.name.len,0.0,32,5,4
Class_Balanced,dns.qry.qu,0.0,32,5,4
Class_Balanced,dns.retransmission,0.0,32,5,4
Class_Balanced,dns.retransmit_request,0.0,32,5,4
Class_Balanced,http.content_length,0.07433818,19,5,4
Class_Balanced,http.referer,0.7202595,4,5,4
Class_Balanced,http.request.method,0.43367872,6,5,4
Class_Balanced,http.request.version,0.2969114,11,5,4
Class_Balanced,http.response,0.0011451817,29,5,4
Class_Balanced,icmp.checksum,0.3073984,10,5,4
Class_Balanced,icmp.seq_le,0.34028786,9,5,4
Class_Balanced,icmp.transmit_timestamp,0.0072572064,28,5,4
Class_Balanced,mqtt.conack.flags,0.41350386,7,5,4
Class_Balanced,mqtt.conflag.cleansess,0.00065155287,30,5,4
Class_Balanced,mqtt.conflags,0.0,32,5,4
Class_Balanced,mqtt.hdrflags,0.0,32,5,4
Class_Balanced,mqtt.len,0.0,32,5,4
Class_Balanced,mqtt.msgtype,0.0,32,5,4
Class_Balanced,mqtt.proto_len,0.0,32,5,4
Class_Balanced,mqtt.protoname,0.0796118,18,5,4
Class_Balanced,mqtt.topic,0.020460878,24,5,4
Class_Balanced,mqtt.topic_len,0.0,32,5,4
Class_Balanced,mqtt.ver,0.0,32,5,4
Class_Balanced,tcp.ack,0.85699475,3,5,4
Class_Balanced,tcp.ack_raw,0.17143033,13,5,4
Class_Balanced,tcp.checksum,0.1020057,17,5,4
Class_Balanced,tcp.connection.fin,0.026178768,23,5,4
Class_Balanced,tcp.connection.rst,0.10689087,16,5,4
Class_Balanced,tcp.connection.syn,0.11055739,15,5,4
Class_Balanced,tcp.connection.synack,0.016569857,25,5,4
Class_Balanced,tcp.dstport,0.94089997,1,5,4
Class_Balanced,tcp.flags,0.15493666,14,5,4
Class_Balanced,tcp.flags.ack,0.007771434,27,5,4
Class_Balanced,tcp.len,0.650368,5,5,4
Class_Balanced,tcp.seq,0.26553887,12,5,4
Class_Balanced,tcp.srcport,0.9105308,2,5,4
Class_Balanced,udp.port,0.0002453178,31,5,4
Class_Balanced,udp.stream,0.40790457,8,5,4
Class_Balanced,udp.time_delta,0.06521026,20,5,4
Minority_Diagnostic,arp.hw.size,0.008711842,17,5,4
Minority_Diagnostic,arp.opcode,0.05446727,9,5,4
Minority_Diagnostic,dns.qry.name,0.0009799772,21,5,4
Minority_Diagnostic,dns.qry.name.len,0.0,22,5,4
Minority_Diagnostic,dns.qry.qu,0.0,22,5,4
Minority_Diagnostic,dns.retransmission,0.0,22,5,4
Minority_Diagnostic,dns.retransmit_request,0.0,22,5,4
Minority_Diagnostic,http.content_length,0.0,22,5,4
Minority_Diagnostic,http.referer,0.0,22,5,4
Minority_Diagnostic,http.request.method,0.27324235,8,5,4
Minority_Diagnostic,http.request.version,0.4053538,7,5,4
Minority_Diagnostic,http.response,0.0,22,5,4
Minority_Diagnostic,icmp.checksum,0.5951043,4,5,4
Minority_Diagnostic,icmp.seq_le,0.46319523,6,5,4
Minority_Diagnostic,icmp.transmit_timestamp,0.054068044,10,5,4
Minority_Diagnostic,mqtt.conack.flags,0.0036956924,19,5,4
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,22,5,4
Minority_Diagnostic,mqtt.conflags,0.0,22,5,4
Minority_Diagnostic,mqtt.hdrflags,0.0,22,5,4
Minority_Diagnostic,mqtt.len,0.0,22,5,4
Minority_Diagnostic,mqtt.msgtype,0.0,22,5,4
Minority_Diagnostic,mqtt.proto_len,0.0,22,5,4
Minority_Diagnostic,mqtt.protoname,0.0,22,5,4
Minority_Diagnostic,mqtt.topic,0.0,22,5,4
Minority_Diagnostic,mqtt.topic_len,0.0,22,5,4
Minority_Diagnostic,mqtt.ver,0.0,22,5,4
Minority_Diagnostic,tcp.ack,0.025333062,14,5,4
Minority_Diagnostic,tcp.ack_raw,0.025761057,12,5,4
Minority_Diagnostic,tcp.checksum,0.0047620167,18,5,4
Minority_Diagnostic,tcp.connection.fin,0.0,22,5,4
Minority_Diagnostic,tcp.connection.rst,0.02557416,13,5,4
Minority_Diagnostic,tcp.connection.syn,0.018965157,15,5,4
Minority_Diagnostic,tcp.connection.synack,0.0,22,5,4
Minority_Diagnostic,tcp.dstport,0.8230767,3,5,4
Minority_Diagnostic,tcp.flags,0.03413407,11,5,4
Minority_Diagnostic,tcp.flags.ack,0.0,22,5,4
Minority_Diagnostic,tcp.len,3.457332,1,5,4
Minority_Diagnostic,tcp.seq,0.0,22,5,4
Minority_Diagnostic,tcp.srcport,1.4770898,2,5,4
Minority_Diagnostic,udp.port,0.0014612521,20,5,4
Minority_Diagnostic,udp.stream,0.012903407,16,5,4
Minority_Diagnostic,udp.time_delta,0.48897916,5,5,4
Natural_Global,arp.hw.size,0.0075923014,24,5,5
Natural_Global,arp.opcode,0.04130647,19,5,5
Natural_Global,dns.qry.name,0.03069991,20,5,5
Natural_Global,dns.qry.name.len,0.0,31,5,5
Natural_Global,dns.qry.qu,0.0,31,5,5
Natural_Global,dns.retransmission,0.0,31,5,5
Natural_Global,dns.retransmit_request,0.0,31,5,5
Natural_Global,http.content_length,0.018933767,21,5,5
Natural_Global,http.referer,1.14429,1,5,5
Natural_Global,http.request.method,0.7389566,3,5,5
Natural_Global,http.request.version,0.57358223,5,5,5
Natural_Global,http.response,0.0012977379,27,5,5
Natural_Global,icmp.checksum,0.3435835,8,5,5
Natural_Global,icmp.seq_le,0.20178038,10,5,5
Natural_Global,icmp.transmit_timestamp,0.0005859059,30,5,5
Natural_Global,mqtt.conack.flags,0.39992043,7,5,5
Natural_Global,mqtt.conflag.cleansess,0.0,31,5,5
Natural_Global,mqtt.conflags,0.0,31,5,5
Natural_Global,mqtt.hdrflags,0.0,31,5,5
Natural_Global,mqtt.len,0.0,31,5,5
Natural_Global,mqtt.msgtype,0.0,31,5,5
Natural_Global,mqtt.proto_len,0.0,31,5,5
Natural_Global,mqtt.protoname,0.107754655,14,5,5
Natural_Global,mqtt.topic,0.0065799495,25,5,5
Natural_Global,mqtt.topic_len,0.0,31,5,5
Natural_Global,mqtt.ver,0.0,31,5,5
Natural_Global,tcp.ack,0.5039037,6,5,5
Natural_Global,tcp.ack_raw,0.14000756,11,5,5
Natural_Global,tcp.checksum,0.09966471,15,5,5
Natural_Global,tcp.connection.fin,0.011589487,22,5,5
Natural_Global,tcp.connection.rst,0.043032464,18,5,5
Natural_Global,tcp.connection.syn,0.045117177,17,5,5
Natural_Global,tcp.connection.synack,0.009631998,23,5,5
Natural_Global,tcp.dstport,0.6238617,4,5,5
Natural_Global,tcp.flags,0.09709875,16,5,5
Natural_Global,tcp.flags.ack,0.0018449733,26,5,5
Natural_Global,tcp.len,0.13419825,12,5,5
Natural_Global,tcp.seq,0.119996645,13,5,5
Natural_Global,tcp.srcport,0.89646816,2,5,5
Natural_Global,udp.port,0.0006243121,29,5,5
Natural_Global,udp.stream,0.30038652,9,5,5
Natural_Global,udp.time_delta,0.00079691486,28,5,5
Class_Balanced,arp.hw.size,0.005587015,28,5,5
Class_Balanced,arp.opcode,0.022270143,23,5,5
Class_Balanced,dns.qry.name,0.048446365,20,5,5
Class_Balanced,dns.qry.name.len,0.0,31,5,5
Class_Balanced,dns.qry.qu,0.0,31,5,5
Class_Balanced,dns.retransmission,0.0,31,5,5
Class_Balanced,dns.retransmit_request,0.0,31,5,5
Class_Balanced,http.content_length,0.05086743,19,5,5
Class_Balanced,http.referer,0.75517654,5,5,5
Class_Balanced,http.request.method,0.4120991,7,5,5
Class_Balanced,http.request.version,0.27228004,11,5,5
Class_Balanced,http.response,0.0019043261,30,5,5
Class_Balanced,icmp.checksum,0.3004807,10,5,5
Class_Balanced,icmp.seq_le,0.33461177,9,5,5
Class_Balanced,icmp.transmit_timestamp,0.009418126,26,5,5
Class_Balanced,mqtt.conack.flags,0.37817678,8,5,5
Class_Balanced,mqtt.conflag.cleansess,0.0,31,5,5
Class_Balanced,mqtt.conflags,0.0,31,5,5
Class_Balanced,mqtt.hdrflags,0.0,31,5,5
Class_Balanced,mqtt.len,0.0,31,5,5
Class_Balanced,mqtt.msgtype,0.0,31,5,5
Class_Balanced,mqtt.proto_len,0.0,31,5,5
Class_Balanced,mqtt.protoname,0.1342778,15,5,5
Class_Balanced,mqtt.topic,0.007218118,27,5,5
Class_Balanced,mqtt.topic_len,0.0,31,5,5
Class_Balanced,mqtt.ver,0.0,31,5,5
Class_Balanced,tcp.ack,0.9517008,1,5,5
Class_Balanced,tcp.ack_raw,0.18359233,13,5,5
Class_Balanced,tcp.checksum,0.101771004,16,5,5
Class_Balanced,tcp.connection.fin,0.027355589,22,5,5
Class_Balanced,tcp.connection.rst,0.09626441,17,5,5
Class_Balanced,tcp.connection.syn,0.083927415,18,5,5
Class_Balanced,tcp.connection.synack,0.015089679,25,5,5
Class_Balanced,tcp.dstport,0.91289294,2,5,5
Class_Balanced,tcp.flags,0.15712938,14,5,5
Class_Balanced,tcp.flags.ack,0.0032526029,29,5,5
Class_Balanced,tcp.len,0.76508117,4,5,5
Class_Balanced,tcp.seq,0.24435218,12,5,5
Class_Balanced,tcp.srcport,0.8468005,3,5,5
Class_Balanced,udp.port,0.020375978,24,5,5
Class_Balanced,udp.stream,0.4207221,6,5,5
Class_Balanced,udp.time_delta,0.030338671,21,5,5
Minority_Diagnostic,arp.hw.size,0.013098489,17,5,5
Minority_Diagnostic,arp.opcode,0.044707704,11,5,5
Minority_Diagnostic,dns.qry.name,0.00083749386,23,5,5
Minority_Diagnostic,dns.qry.name.len,0.0,24,5,5
Minority_Diagnostic,dns.qry.qu,0.0,24,5,5
Minority_Diagnostic,dns.retransmission,0.0,24,5,5
Minority_Diagnostic,dns.retransmit_request,0.0,24,5,5
Minority_Diagnostic,http.content_length,0.0,24,5,5
Minority_Diagnostic,http.referer,0.005403174,22,5,5
Minority_Diagnostic,http.request.method,0.21361615,8,5,5
Minority_Diagnostic,http.request.version,0.32272547,6,5,5
Minority_Diagnostic,http.response,0.0,24,5,5
Minority_Diagnostic,icmp.checksum,0.62638485,4,5,5
Minority_Diagnostic,icmp.seq_le,0.44768167,5,5,5
Minority_Diagnostic,icmp.transmit_timestamp,0.07000872,10,5,5
Minority_Diagnostic,mqtt.conack.flags,0.005760247,21,5,5
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,24,5,5
Minority_Diagnostic,mqtt.conflags,0.0,24,5,5
Minority_Diagnostic,mqtt.hdrflags,0.0,24,5,5
Minority_Diagnostic,mqtt.len,0.0,24,5,5
Minority_Diagnostic,mqtt.msgtype,0.0,24,5,5
Minority_Diagnostic,mqtt.proto_len,0.0,24,5,5
Minority_Diagnostic,mqtt.protoname,0.0,24,5,5
Minority_Diagnostic,mqtt.topic,0.0,24,5,5
Minority_Diagnostic,mqtt.topic_len,0.0,24,5,5
Minority_Diagnostic,mqtt.ver,0.0,24,5,5
Minority_Diagnostic,tcp.ack,0.03007138,12,5,5
Minority_Diagnostic,tcp.ack_raw,0.019495737,16,5,5
Minority_Diagnostic,tcp.checksum,0.030024502,13,5,5
Minority_Diagnostic,tcp.connection.fin,0.0,24,5,5
Minority_Diagnostic,tcp.connection.rst,0.012512959,18,5,5
Minority_Diagnostic,tcp.connection.syn,0.029383091,14,5,5
Minority_Diagnostic,tcp.connection.synack,0.0,24,5,5
Minority_Diagnostic,tcp.dstport,0.663826,3,5,5
Minority_Diagnostic,tcp.flags,0.02825096,15,5,5
Minority_Diagnostic,tcp.flags.ack,0.0,24,5,5
Minority_Diagnostic,tcp.len,4.2453604,1,5,5
Minority_Diagnostic,tcp.seq,0.008208782,20,5,5
Minority_Diagnostic,tcp.srcport,1.4929239,2,5,5
Minority_Diagnostic,udp.port,0.15259512,9,5,5
Minority_Diagnostic,udp.stream,0.012151411,19,5,5
Minority_Diagnostic,udp.time_delta,0.22754003,7,5,5
